Location Type,Item ID,Original Text,Entity Type,Start Offset,End Offset,Review (TP/FP/FN)
Table_25_Row_6_Col_1_Para_0,0,Retail Individual Investors,ORG,47,74,TP
Table_25_Row_6_Col_1_Para_1,1,Non-Institutional Investors,ORG,28,55,TP
Table_25_Row_6_Col_1_Para_1,1,the Non-Institutional Portion,ORG,100,129,TP
Table_25_Row_6_Col_1_Para_3,3,UPI,ORG,62,65,TP
Table_25_Row_6_Col_1_Para_3,3,UPI,ORG,90,93,TP
Table_25_Row_7_Col_0_Para_0,0,UPI Circulars,ORG,0,13,TP
Table_25_Row_7_Col_1_Para_0,0,SEBI/HO/CFD/DIL2/CIR/P/2019/85,ORG,21,51,TP
Table_25_Row_7_Col_1_Para_0,0,"July 26, 2019",DATE,58,71,TP
Table_25_Row_7_Col_1_Para_0,0,SEB,ORG,76,79,TP
Table_25_Row_7_Col_1_Para_0,0,SEBI/HO/MIRSD/POD-1/P/CIR/2024/37,ORG,117,150,TP
Table_25_Row_7_Col_1_Para_0,0,May 7 2024,DATE,157,167,TP
Table_25_Row_7_Col_1_Para_0,0,SEBI ICDR Master Circular,ORG,169,194,TP
Table_25_Row_7_Col_1_Para_0,0,SEBI,ORG,251,255,TP
Table_25_Row_7_Col_1_Para_0,0,the Stock Exchanges,ORG,372,391,TP
Table_25_Row_7_Col_1_Para_0,0,NSE,ORG,445,448,TP
Table_25_Row_7_Col_1_Para_0,0,"August 3, 2022",DATE,487,501,TP
Table_25_Row_7_Col_1_Para_0,0,BSE,ORG,526,529,TP
Table_25_Row_7_Col_1_Para_0,0,20220803-40,DATE_TIME,554,565,TP
Table_25_Row_7_Col_1_Para_0,0,"August 3, 2022",DATE,572,586,TP
Table_25_Row_7_Col_1_Para_0,0,SEBI,ORG,591,595,TP
Table_25_Row_7_Col_1_Para_0,0,SEBI/HO/DEPA-II,ORG,612,627,TP
Table_25_Row_7_Col_1_Para_0,0,"June 11, 2025",DATE,660,673,TP
Table_25_Row_7_Col_1_Para_0,0,SEBI or Stock Exchanges,ORG,730,753,TP
Table_25_Row_8_Col_0_Para_0,0,UPI,ORG,0,3,TP
Table_25_Row_8_Col_1_Para_0,0,UPI,ORG,14,17,TP
Table_25_Row_8_Col_1_Para_0,0,NPCI,ORG,75,79,TP
Table_25_Row_9_Col_0_Para_0,0,UPI Mandate,ORG,0,11,TP
Table_25_Row_9_Col_1_Para_0,0,UPI,ORG,26,29,TP
Table_25_Row_9_Col_1_Para_0,0,UPI,ORG,71,74,TP
Table_25_Row_9_Col_1_Para_0,0,SCSBs,ORG,117,122,TP
Table_25_Row_9_Col_1_Para_0,0,SEBI,ORG,141,145,TP
Table_25_Row_9_Col_1_Para_0,0,SMS,ORG,163,166,TP
Table_25_Row_9_Col_1_Para_0,0,UPI,ORG,181,184,TP
Table_25_Row_9_Col_1_Para_0,0,UPI,ORG,201,204,TP
Table_25_Row_9_Col_1_Para_0,0,UPI,ORG,239,242,TP
Table_25_Row_9_Col_1_Para_0,0,UPI Mechanism,ORG,261,274,TP
Table_25_Row_9_Col_1_Para_0,0,the Sponsor Banks,ORG,288,305,TP
Table_25_Row_9_Col_1_Para_0,0,UPI,ORG,407,410,TP
Table_25_Row_9_Col_1_Para_0,0,Allotment,ORG,484,493,TP
Table_25_Row_10_Col_0_Para_0,0,UPI Mechanism,ORG,0,13,TP
Table_25_Row_10_Col_1_Para_0,0,UPI,ORG,42,45,TP
Table_25_Row_10_Col_1_Para_0,0,UPI Circulars,ORG,99,112,TP
Table_25_Row_11_Col_0_Para_0,0,UPI PIN,ORG,0,7,TP
Table_25_Row_11_Col_1_Para_0,0,UPI,ORG,25,28,TP
Table_25_Row_13_Col_0_Para_0,0,Working Day,DATE_TIME,0,11,TP
Table_25_Row_13_Col_1_Para_0,0,All days,DATE_TIME,0,8,TP
Table_25_Row_13_Col_1_Para_0,0,Mumbai,LOCATION,38,44,TP
Table_25_Row_13_Col_1_Para_0,0,India,LOCATION,46,51,TP
Table_25_Row_13_Col_1_Para_0,0,the Price Band,ORG,128,142,TP
Table_25_Row_13_Col_1_Para_0,0,all days,DATE_TIME,193,201,TP
Table_25_Row_13_Col_1_Para_0,0,Saturdays,DATE_TIME,217,226,TP
Table_25_Row_13_Col_1_Para_0,0,Sundays,DATE_TIME,228,235,TP
Table_25_Row_13_Col_1_Para_0,0,Maharashtra,LOCATION,285,296,TP
Table_25_Row_13_Col_1_Para_0,0,India,LOCATION,298,303,TP
Table_25_Row_13_Col_1_Para_0,0,Sundays,DATE_TIME,512,519,TP
Table_25_Row_13_Col_1_Para_0,0,India,LOCATION,541,546,TP
Table_25_Row_13_Col_1_Para_0,0,SEBI,ORG,587,591,TP
Table_25_Row_13_Col_1_Para_0,0,UPI Circulars,ORG,603,616,TP
Table_26_Row_1_Col_0_Para_0,0,AIF,ORG,0,3,TP
Table_26_Row_1_Col_1_Para_0,0,Alternate Investment Fund,ORG,0,25,TP
Table_26_Row_2_Col_0_Para_0,0,A.Y.,PERSON,0,4,TP
Table_27_Row_0_Col_0_Para_0,0,BSE,ORG,0,3,TP
Table_27_Row_0_Col_1_Para_0,0,BSE Limited,ORG,0,11,TP
Table_27_Row_1_Col_0_Para_0,0,Calendar Year,DATE_TIME,0,13,TP
Table_27_Row_1_Col_1_Para_0,0,twelve-month,DATE_TIME,58,70,TP
Table_27_Row_1_Col_1_Para_0,0,December 31,DATE_TIME,85,96,TP
Table_27_Row_2_Col_0_Para_0,0,AIF,ORG,11,14,TP
Table_27_Row_4_Col_0_Para_0,0,AIF,ORG,12,15,TP
Table_27_Row_6_Col_0_Para_0,0,AIF,ORG,13,16,TP
Table_27_Row_7_Col_1_Para_0,0,Annual,DATE_TIME,9,15,TP
Table_27_Row_8_Col_0_Para_0,0,CDSL,ORG,0,4,TP
Table_27_Row_8_Col_1_Para_0,0,Central Depository Services,ORG,0,27,TP
Table_27_Row_9_Col_1_Para_0,0,Customs,ORG,0,7,TP
Table_27_Row_9_Col_1_Para_0,0,Service Tax Appellate Tribunal,ORG,20,50,TP
Table_27_Row_10_Col_0_Para_0,0,1956,DATE_TIME,15,19,TP
Table_27_Row_10_Col_1_Para_0,0,1956,DATE_TIME,15,19,TP
Table_27_Row_11_Col_1_Para_0,0,2013,DATE_TIME,15,19,TP
Table_27_Row_12_Col_0_Para_0,0,CSR,ORG,0,3,TP
Table_28_Row_1_Col_1_Para_0,0,1996,DATE_TIME,18,22,TP
Table_28_Row_2_Col_0_Para_0,0,Depositories,ORG,14,26,TP
Table_28_Row_2_Col_1_Para_0,0,NSDL,ORG,0,4,TP
Table_28_Row_2_Col_1_Para_0,0,CDSL,ORG,12,16,TP
Table_28_Row_4_Col_0_Para_0,0,DP,ORG,0,2,TP
Table_28_Row_5_Col_0_Para_0,0,DP/ Depository Participant,PERSON,0,26,TP
Table_28_Row_6_Col_1_Para_0,0,"The Department for Promotion of Industry and Internal Trade, Ministry of Commerce and Industry, Government of India",ORG,0,115,TP
Table_28_Row_7_Col_0_Para_0,0,EBIT,ORG,0,4,TP
Table_28_Row_8_Col_1_Para_0,0,1948,DATE_TIME,15,19,TP
Table_28_Row_9_Col_0_Para_0,0,FDI,ORG,0,3,TP
Table_28_Row_10_Col_0_Para_0,0,FEMA,ORG,0,4,TP
Table_28_Row_10_Col_1_Para_0,0,Foreign Exchange Management Act,ORG,0,31,TP
Table_28_Row_10_Col_1_Para_0,0,1999,DATE_TIME,33,37,TP
Table_28_Row_11_Col_0_Para_0,0,FEMA,ORG,0,4,TP
Table_28_Row_11_Col_1_Para_0,0,Foreign Exchange Management,ORG,0,27,TP
Table_28_Row_11_Col_1_Para_0,0,2019,DATE_TIME,58,62,TP
Table_28_Row_12_Col_1_Para_0,0,"August 16, 2024",DATE,28,43,TP
Table_28_Row_12_Col_1_Para_0,0,the Government of India,ORG,90,113,TP
Table_28_Row_12_Col_1_Para_0,0,the financial year 2024-25,DATE_TIME,118,144,TP
Table_28_Row_12_Col_1_Para_0,0,India,LOCATION,192,197,TP
Table_28_Row_12_Col_1_Para_0,0,"August 16, 2024",DATE,201,216,TP
Table_28_Row_13_Col_0_Para_0,0,Bill,PERSON,8,12,TP
Table_28_Row_13_Col_1_Para_0,0,Bill,PERSON,0,4,TP
Table_28_Row_13_Col_1_Para_0,0,"February 1, 2025",DATE,29,45,TP
Table_28_Row_13_Col_1_Para_0,0,the Lok Sabha,PERSON,61,74,TP
Table_28_Row_13_Col_1_Para_0,0,the Central Government,ORG,121,143,TP
Table_28_Row_13_Col_1_Para_0,0,2025-2026,DATE_TIME,167,176,TP
Table_28_Row_14_Col_1_Para_0,0,twelve months ending on March 31,DATE_TIME,10,42,TP
Table_28_Row_16_Col_1_Para_0,0,2018,DATE_TIME,116,120,TP
Table_28_Row_17_Col_0_Para_0,0,FVCI,ORG,0,4,TP
Table_28_Row_17_Col_1_Para_0,0,Foreign Venture Capital Investors,ORG,0,33,TP
Table_28_Row_17_Col_1_Para_0,0,the Securities and Exchange Board of India,ORG,52,94,TP
Table_28_Row_17_Col_1_Para_0,0,Foreign Venture Capital Investor,ORG,96,128,TP
Table_28_Row_17_Col_1_Para_0,0,2000,DATE_TIME,143,147,TP
Table_28_Row_17_Col_1_Para_0,0,SEBI,ORG,165,169,TP
Table_28_Row_18_Col_0_Para_0,0,GoI / Central Government,ORG,0,24,TP
Table_28_Row_18_Col_1_Para_0,0,Government of India,ORG,0,19,TP
Table_28_Row_19_Col_0_Para_0,0,GST,ORG,0,3,TP
Table_28_Row_20_Col_0_Para_0,0,HUF,ORG,0,3,TP
Table_28_Row_21_Col_0_Para_0,0,IATF,ORG,0,4,TP
Table_28_Row_22_Col_1_Para_0,0,1961,DATE_TIME,16,20,TP
Table_28_Row_23_Col_0_Para_0,0,ICAI,ORG,0,4,TP
Table_28_Row_23_Col_1_Para_0,0,The Institute of Chartered Accountants of India,ORG,0,47,TP
Table_28_Row_24_Col_0_Para_0,0,IFRS,ORG,0,4,TP
Table_28_Row_24_Col_1_Para_0,0,International Financial Reporting Standards,ORG,0,43,TP
Table_28_Row_25_Col_1_Para_0,0,2013,DATE_TIME,70,74,TP
Table_28_Row_25_Col_1_Para_0,0,the Companies (Indian Accounting Standards) Rules,ORG,85,134,TP
Table_28_Row_25_Col_1_Para_0,0,2015,DATE_TIME,136,140,TP
Table_28_Row_26_Col_1_Para_0,0,Indian Accounting Standard 24,ORG,0,29,TP
Table_28_Row_26_Col_1_Para_0,0,Companies (Indian Accounting Standards) Rules,ORG,118,163,TP
Table_28_Row_26_Col_1_Para_0,0,2015,DATE_TIME,165,169,TP
Table_28_Row_27_Col_1_Para_0,0,India,LOCATION,44,49,TP
Table_28_Row_27_Col_1_Para_0,0,India,LOCATION,102,107,TP
Table_28_Row_27_Col_1_Para_0,0,2013,DATE_TIME,193,197,TP
Table_28_Row_27_Col_1_Para_0,0,2014,DATE_TIME,250,254,TP
Table_28_Row_28_Col_0_Para_0,0,IPO,ORG,0,3,TP
Table_28_Row_29_Col_0_Para_0,0,ISO,ORG,0,3,TP
Table_28_Row_29_Col_1_Para_0,0,International Organization for Standards,ORG,0,40,TP
Table_28_Row_33_Col_0_Para_0,0,MCLR,ORG,0,4,TP
Table_29_Row_0_Col_0_Para_0,0,Mn/ mn,ORG,0,6,TP
Table_29_Row_1_Col_0_Para_0,0,MT,LOCATION,0,2,TP
Table_29_Row_2_Col_0_Para_0,0,N.A.,ORG,0,4,TP
Table_29_Row_2_Col_0_Para_0,0,NA,ORG,8,10,TP
Table_29_Row_3_Col_0_Para_0,0,NACH,LOCATION,0,4,TP
Table_29_Row_3_Col_1_Para_0,0,National Automated Clearing House,ORG,0,33,TP
Table_29_Row_4_Col_0_Para_0,0,NEFT,ORG,0,4,TP
Table_29_Row_5_Col_0_Para_0,0,Non-Resident,ORG,0,12,TP
Table_29_Row_5_Col_1_Para_0,0,India,LOCATION,26,31,TP
Table_29_Row_5_Col_1_Para_0,0,FEMA,ORG,50,54,TP
Table_29_Row_6_Col_0_Para_0,0,NPCI,ORG,0,4,TP
Table_29_Row_6_Col_1_Para_0,0,National Payments Corporation of India,ORG,0,38,TP
Table_29_Row_7_Col_1_Para_0,0,the Foreign Exchange Managemen,ORG,61,91,TP
Table_29_Row_7_Col_1_Para_0,0,2016,DATE_TIME,115,119,TP
Table_29_Row_8_Col_0_Para_0,0,NRI,ORG,0,3,TP
Table_29_Row_8_Col_1_Para_0,0,India,LOCATION,26,31,TP
Table_29_Row_8_Col_1_Para_0,0,India,LOCATION,52,57,TP
Table_29_Row_8_Col_1_Para_0,0,the Foreign Exchange Management (Deposit) Regulations,ORG,75,128,TP
Table_29_Row_8_Col_1_Para_0,0,2016,DATE_TIME,130,134,TP
Table_29_Row_8_Col_1_Para_0,0,1955,DATE_TIME,242,246,TP
Table_29_Row_9_Col_0_Para_0,0,NRO Account,ORG,0,11,TP
Table_29_Row_9_Col_1_Para_0,0,the Foreign Exchange Managemen,ORG,61,91,TP
Table_29_Row_9_Col_1_Para_0,0,2016,DATE_TIME,115,119,TP
Table_29_Row_10_Col_0_Para_0,0,NSDL,ORG,0,4,TP
Table_29_Row_10_Col_1_Para_0,0,National Securities Depository Limited,ORG,0,38,TP
Table_29_Row_11_Col_0_Para_0,0,NSE,ORG,0,3,TP
Table_29_Row_11_Col_1_Para_0,0,National Stock Exchange of India Limited,ORG,0,40,TP
Table_29_Row_12_Col_0_Para_0,0,OCB,ORG,0,3,TP
Table_29_Row_12_Col_1_Para_0,0,NRIs,ORG,118,122,TP
Table_29_Row_12_Col_1_Para_0,0,"October 3, 2003",DATE,284,299,TP
Table_29_Row_12_Col_1_Para_0,0,FEMA,ORG,430,434,TP
Table_29_Row_12_Col_1_Para_0,0,Offer,ORG,495,500,TP
Table_30_Row_1_Col_0_Para_0,0,OCI,ORG,0,3,TP
Table_30_Row_1_Col_1_Para_0,0,Overseas Citizen of India,ORG,0,25,TP
Table_30_Row_2_Col_0_Para_0,0,P/E Ratio,ORG,0,9,TP
Table_30_Row_3_Col_0_Para_0,0,PAN,ORG,0,3,TP
Table_30_Row_5_Col_0_Para_0,0,RBI,ORG,0,3,TP
Table_30_Row_5_Col_1_Para_0,0,Reserve Bank of India,ORG,0,21,TP
Table_30_Row_6_Col_1_Para_0,0,Regulation S,ORG,0,12,TP
Table_30_Row_8_Col_0_Para_0,0,RBI,ORG,0,3,TP
Table_30_Row_8_Col_1_Para_0,0,Reserve Bank of India,ORG,0,21,TP
Table_30_Row_9_Col_0_Para_0,0,RTGS,ORG,0,4,TP
Table_30_Row_10_Col_0_Para_0,0,SCRA,ORG,0,4,TP
Table_30_Row_10_Col_1_Para_0,0,1956,DATE_TIME,39,43,TP
Table_30_Row_11_Col_1_Para_0,0,1957,DATE_TIME,41,45,TP
Table_30_Row_12_Col_1_Para_0,0,Securities and Exchange Board of India,ORG,0,38,TP
Table_30_Row_13_Col_1_Para_0,0,Securities and Exchange Board of India Act,ORG,0,42,TP
Table_30_Row_13_Col_1_Para_0,0,1992,DATE_TIME,44,48,TP
Table_30_Row_14_Col_0_Para_0,0,SEBI AIF Regulations,ORG,0,20,TP
Table_30_Row_14_Col_1_Para_0,0,Securities and Exchange Board of India (Alternative Investment Funds) Regulations,ORG,0,81,TP
Table_30_Row_14_Col_1_Para_0,0,2012,DATE_TIME,83,87,TP
Table_30_Row_15_Col_0_Para_0,0,SEBI BTI Regulations,ORG,0,20,TP
Table_30_Row_15_Col_1_Para_0,0,Securities and Exchange Board of India,ORG,0,38,TP
Table_30_Row_15_Col_1_Para_0,0,1994,DATE_TIME,74,78,TP
Table_30_Row_16_Col_1_Para_0,0,Securities and Exchange Board of India,ORG,0,38,TP
Table_30_Row_16_Col_1_Para_0,0,2019,DATE_TIME,82,86,TP
Table_30_Row_17_Col_0_Para_0,0,SEBI FVCI Regulations,ORG,0,21,TP
Table_30_Row_17_Col_1_Para_0,0,Securities and Exchange Board of India,ORG,0,38,TP
Table_30_Row_17_Col_1_Para_0,0,Foreign Venture Capital Investors,ORG,40,73,TP
Table_30_Row_17_Col_1_Para_0,0,2000,DATE_TIME,88,92,TP
Table_30_Row_18_Col_0_Para_0,0,SEBI ICDR Master Circular,ORG,0,25,TP
Table_30_Row_18_Col_1_Para_0,0,SEBI ICDR Master,ORG,0,16,TP
Table_30_Row_18_Col_1_Para_0,0,"November 11, 2024",DATE,108,125,TP
Table_30_Row_19_Col_0_Para_0,0,SEBI ICDR Regulations,ORG,0,21,TP
Table_30_Row_19_Col_1_Para_0,0,Securities and Exchange Board of India,ORG,0,38,TP
Table_30_Row_19_Col_1_Para_0,0,2018,DATE_TIME,99,103,TP
Table_30_Row_20_Col_1_Para_0,0,Securities and Exchange Board of India,ORG,0,38,TP
Table_30_Row_20_Col_1_Para_0,0,2015,DATE_TIME,102,106,TP
Table_30_Row_21_Col_0_Para_0,0,SEBI Mutual Funds Regulations,ORG,0,29,TP
Table_30_Row_21_Col_1_Para_0,0,Securities and Exchange Board of India (Mutual Funds) Regulations,ORG,0,65,TP
Table_30_Row_21_Col_1_Para_0,0,1996,DATE_TIME,67,71,TP
Table_30_Row_22_Col_0_Para_0,0,SEBI RTA,ORG,0,8,TP
Table_30_Row_22_Col_1_Para_0,0,SEBI,ORG,0,4,TP
Table_30_Row_22_Col_1_Para_0,0,SEBI/HO/MIRSD/,ORG,36,50,TP
Table_30_Row_22_Col_1_Para_0,0,MIRSD-PoD/P/CIR/2025/91,ORG,50,73,TP
Table_30_Row_22_Col_1_Para_0,0,"June 23, 2025",DATE,80,93,TP
Table_30_Row_23_Col_0_Para_0,0,SEBI SBEB & SE,ORG,0,14,TP
Table_30_Row_23_Col_1_Para_0,0,Securities and Exchange Board of India (,ORG,0,40,TP
Table_30_Row_23_Col_1_Para_0,0,2021,DATE_TIME,100,104,TP
Table_30_Row_24_Col_1_Para_0,0,Securities and Exchange Board of India (Substantial Acquisition of Shares,ORG,0,73,TP
Table_30_Row_24_Col_1_Para_0,0,2011,DATE_TIME,102,106,TP
Table_30_Row_25_Col_0_Para_0,0,SEBI VCF Regulations,ORG,0,20,TP
Table_30_Row_25_Col_1_Para_0,0,Securities and Exchange Board of India,ORG,0,38,TP
Table_30_Row_25_Col_1_Para_0,0,Venture Capital Fund,ORG,40,60,TP
Table_30_Row_25_Col_1_Para_0,0,1996,DATE_TIME,75,79,TP
Table_30_Row_25_Col_1_Para_0,0,SEBI AIF Regulations,ORG,104,124,TP
Table_30_Row_26_Col_0_Para_0,0,State Government,ORG,0,16,TP
Table_30_Row_26_Col_1_Para_0,0,India,LOCATION,25,30,TP
Table_30_Row_27_Col_0_Para_0,0,U.S.,LOCATION,0,4,TP
Table_30_Row_27_Col_1_Para_0,0,United States Securities Act,ORG,0,28,TP
Table_30_Row_27_Col_1_Para_0,0,1933,DATE_TIME,32,36,TP
Table_30_Row_28_Col_0_Para_0,0,US,LOCATION,0,2,TP
Table_30_Row_28_Col_1_Para_0,0,the United States of America,LOCATION,44,72,TP
Table_30_Row_29_Col_0_Para_0,0,United States/ U.S.,ORG,5,24,TP
Table_30_Row_29_Col_0_Para_0,0,US,LOCATION,27,29,TP
Table_30_Row_29_Col_1_Para_0,0,The United States of America,LOCATION,0,28,TP
Table_30_Row_30_Col_0_Para_0,0,USD,LOCATION,0,3,TP
Table_30_Row_30_Col_1_Para_0,0,United States Dollars,ORG,0,21,TP
Table_30_Row_31_Col_1_Para_0,0,SEBI,ORG,57,61,TP
Table_32_Row_3_Col_0_Para_0,0,AAS,ORG,0,3,TP
Table_32_Row_4_Col_0_Para_0,0,ACC,ORG,0,3,TP
Table_32_Row_4_Col_1_Para_0,0,Advanced Chemistry Cell,ORG,0,23,TP
Table_32_Row_6_Col_1_Para_0,0,Atal Mission for Rejuvenation and Urban Transformation,ORG,0,54,TP
Table_32_Row_7_Col_0_Para_0,0,BCD,ORG,0,3,TP
Table_32_Row_8_Col_0_Para_0,0,BESS,PERSON,0,4,TP
Table_32_Row_8_Col_1_Para_0,0,Battery Energy Storage System,ORG,0,29,TP
Table_32_Row_9_Col_1_Para_0,0,Bureau of Indian Standards,ORG,0,26,TP
Table_32_Row_10_Col_0_Para_0,0,BLDC,ORG,0,4,TP
Table_32_Row_10_Col_1_Para_0,0,Brushless Direct Current,ORG,0,24,TP
Table_32_Row_11_Col_0_Para_0,0,BTA,ORG,0,3,TP
Table_32_Row_13_Col_0_Para_0,0,CEA,ORG,0,3,TP
Table_32_Row_13_Col_1_Para_0,0,Central Electricity Authority,ORG,0,29,TP
Table_32_Row_14_Col_0_Para_0,0,CERC,ORG,0,4,TP
Table_32_Row_14_Col_1_Para_0,0,Central Electricity Regulatory Commission,ORG,0,41,TP
Table_32_Row_16_Col_0_Para_0,0,CTC,ORG,0,3,TP
Table_32_Row_16_Col_1_Para_0,0,Continuous Transposed Conductors,PERSON,0,32,TP
Table_32_Row_17_Col_0_Para_0,0,CUF,ORG,0,3,TP
Table_32_Row_18_Col_0_Para_0,0,DDUGJY,ORG,0,6,TP
Table_32_Row_18_Col_1_Para_0,0,Deen Dayal,PERSON,0,10,TP
Table_32_Row_19_Col_0_Para_0,0,DFI,ORG,0,3,TP
Table_32_Row_19_Col_1_Para_0,0,Development Finance Institution,ORG,0,31,TP
Table_32_Row_20_Col_0_Para_0,0,DFIA,ORG,0,4,TP
Table_32_Row_20_Col_1_Para_0,0,Duty-Free Import Authorisation,ORG,0,30,TP
Table_32_Row_21_Col_1_Para_0,0,Diesel Generators,ORG,0,17,TP
Table_32_Row_22_Col_1_Para_0,0,Taxes,ORG,26,31,TP
Table_33_Row_1_Col_0_Para_0,0,EMIS,PERSON,0,4,TP
Table_33_Row_1_Col_1_Para_0,0,Education Management Information System,ORG,0,39,TP
Table_33_Row_2_Col_0_Para_0,0,EPCG,PERSON,0,4,TP
Table_33_Row_2_Col_1_Para_0,0,Export Promotion Capital Goods,ORG,0,30,TP
Table_33_Row_3_Col_0_Para_0,0,EV,ORG,0,2,TP
Table_33_Row_5_Col_0_Para_0,0,FE,ORG,0,2,TP
Table_33_Row_6_Col_0_Para_0,0,FHP,ORG,0,3,TP
Table_33_Row_7_Col_0_Para_0,0,FRE,ORG,0,3,TP
Table_33_Row_8_Col_0_Para_0,0,FSA,ORG,0,3,TP
Table_33_Row_9_Col_0_Para_0,0,FTA,ORG,0,3,TP
Table_33_Row_12_Col_0_Para_0,0,GVA,ORG,0,3,TP
Table_33_Row_13_Col_0_Para_0,0,GW,PERSON,0,2,TP
Table_33_Row_14_Col_1_Para_0,0,Gigawatt-Hour,DATE_TIME,0,13,TP
Table_33_Row_15_Col_0_Para_0,0,HT,ORG,0,2,TP
Table_33_Row_16_Col_0_Para_0,0,HVAC,ORG,0,4,TP
Table_33_Row_16_Col_1_Para_0,0,Air Conditioning,ORG,26,42,TP
Table_33_Row_17_Col_0_Para_0,0,HVDC,ORG,0,4,TP
Table_33_Row_18_Col_0_Para_0,0,IATF,ORG,0,4,TP
Table_33_Row_19_Col_1_Para_0,0,Internal Combustion Engine,ORG,0,26,TP
Table_33_Row_20_Col_0_Para_0,0,IEA,ORG,0,3,TP
Table_33_Row_20_Col_1_Para_0,0,International Energy Agency,ORG,0,27,TP
Table_33_Row_21_Col_0_Para_0,0,IEBR,ORG,0,4,TP
Table_33_Row_21_Col_1_Para_0,0,Internal and Extra Budgetary Resources,ORG,0,38,TP
Table_33_Row_22_Col_0_Para_0,0,IEC,ORG,0,3,TP
Table_33_Row_22_Col_1_Para_0,0,International Electrotechnical Commission,ORG,0,41,TP
Table_33_Row_23_Col_0_Para_0,0,IIP,ORG,0,3,TP
Table_33_Row_23_Col_1_Para_0,0,Industrial Production,ORG,9,30,TP
Table_33_Row_24_Col_0_Para_0,0,IMF,ORG,0,3,TP
Table_33_Row_24_Col_1_Para_0,0,International Monetary Fund,ORG,0,27,TP
Table_33_Row_25_Col_1_Para_0,0,Integrated Power Development Scheme,ORG,0,35,TP
Table_33_Row_26_Col_0_Para_0,0,ISTS,ORG,0,4,TP
Table_33_Row_26_Col_1_Para_0,0,Inter-State Transmission System,ORG,0,31,TP
Table_33_Row_27_Col_0_Para_0,0,kV,ORG,0,2,TP
Table_33_Row_27_Col_1_Para_0,0,Kilovolt,LOCATION,0,8,TP
Table_33_Row_28_Col_0_Para_0,0,LPG,ORG,0,3,TP
Table_33_Row_30_Col_0_Para_0,0,MOSPI,ORG,0,5,TP
Table_33_Row_30_Col_1_Para_0,0,Ministry of Statistics and Programme Implementation,ORG,0,51,TP
Table_33_Row_31_Col_0_Para_0,0,MVA,ORG,0,3,TP
Table_33_Row_31_Col_1_Para_0,0,Mega Volt-Amperes,ORG,0,17,TP
Table_33_Row_32_Col_0_Para_0,0,MW,ORG,0,2,TP
Table_33_Row_33_Col_0_Para_0,0,MWW,ORG,0,3,TP
Table_33_Row_33_Col_1_Para_0,0,Magnet Winding Wires,ORG,0,20,TP
Table_33_Row_34_Col_1_Para_0,0,National Electric Mobility Mission Plan,ORG,0,39,TP
Table_33_Row_35_Col_0_Para_0,0,NEP,ORG,0,3,TP
Table_33_Row_36_Col_1_Para_0,0,National Infrastructure Pipeline,ORG,0,32,TP
Table_33_Row_37_Col_1_Para_0,0,National Monetization Pipeline,ORG,0,30,TP
Table_33_Row_39_Col_0_Para_0,0,OTG,ORG,0,3,TP
Table_33_Row_40_Col_1_Para_0,0,Profit After Tax,ORG,0,16,TP
Table_34_Row_1_Col_0_Para_0,0,PLI,ORG,0,3,TP
Table_34_Row_2_Col_0_Para_0,0,PMAY,ORG,0,4,TP
Table_34_Row_2_Col_1_Para_0,0,Pradhan Mantri Awas Yojana,ORG,0,26,TP
Table_34_Row_3_Col_1_Para_0,0,Pradhan Mantri Kisan,ORG,0,20,TP
Table_34_Row_3_Col_1_Para_0,0,Urja Suraksha,PERSON,21,34,TP
Table_34_Row_5_Col_0_Para_0,0,PWIL,ORG,0,4,TP
Table_34_Row_5_Col_1_Para_0,0,Precision Wires India Limited,ORG,0,29,TP
Table_34_Row_6_Col_0_Para_0,0,QSR,ORG,0,3,TP
Table_34_Row_6_Col_1_Para_0,0,Quick Service Restaurants,ORG,0,25,TP
Table_34_Row_7_Col_0_Para_0,0,RBI,ORG,0,3,TP
Table_34_Row_7_Col_1_Para_0,0,Reserve Bank of India,ORG,0,21,TP
Table_34_Row_8_Col_0_Para_0,0,RDSS,ORG,0,4,TP
Table_34_Row_9_Col_1_Para_0,0,Renewable Energy Resources,ORG,0,26,TP
Table_34_Row_12_Col_0_Para_0,0,RoHS,ORG,0,4,TP
Table_34_Row_13_Col_0_Para_0,0,RPO,ORG,0,3,TP
Table_34_Row_16_Col_0_Para_0,0,SECI,PERSON,0,4,TP
Table_34_Row_16_Col_1_Para_0,0,Solar Energy Corporation of India Limited,ORG,0,41,TP
Table_34_Row_17_Col_1_Para_0,0,Trade Infrastructure for Export Scheme,ORG,0,38,TP
Table_34_Row_18_Col_0_Para_0,0,UK,LOCATION,0,2,TP
Table_34_Row_18_Col_1_Para_0,0,United Kingdom,LOCATION,0,14,TP
Table_34_Row_20_Col_0_Para_0,0,W&C,PERSON,0,3,TP
Table_34_Row_21_Col_0_Para_0,0,WEO,DATE_TIME,0,3,TP
Table_35_Row_2_Col_0_Para_0,0,Profit After Tax,ORG,0,16,TP
Table_35_Row_2_Col_1_Para_0,0,the year,DATE_TIME,11,19,TP
Table_35_Row_3_Col_0_Para_0,0,Operations,ORG,13,23,TP
Table_35_Row_6_Col_1_Para_0,0,EBITDA,ORG,0,6,TP
Table_35_Row_7_Col_1_Para_0,0,EBITDA,ORG,53,59,TP
Table_35_Row_8_Col_1_Para_0,0,EBITDA Margin,ORG,0,13,TP
Table_35_Row_8_Col_1_Para_0,0,EBITDA,ORG,31,37,TP
